token,timestamp,funding_rate
LINKUSDT,1657612800021,0.0001
LINKUSDT,1657641600000,6.634e-05
LINKUSDT,1657670400012,0.0001
LINKUSDT,1657699200022,-2.82e-06
LINKUSDT,1657728000005,1.008e-05
LINKUSDT,1657756800017,4.066e-05
LINKUSDT,1657785600001,0.0001
LINKUSDT,1657814400000,0.0001
LINKUSDT,1657843200004,0.0001
LINKUSDT,1657872000019,0.0001
LINKUSDT,1657900800017,0.0001
LINKUSDT,1657929600021,0.0001
LINKUSDT,1657958400014,0.0001
LINKUSDT,1657987200005,0.0001
LINKUSDT,1658016000000,0.0001
LINKUSDT,1658044800003,0.0001
LINKUSDT,1658073600007,0.0001
LINKUSDT,1658102400001,0.0001
LINKUSDT,1658131200004,0.0001
LINKUSDT,1658160000019,0.0001
LINKUSDT,1658188800000,0.0001
LINKUSDT,1658217600000,0.0001
LINKUSDT,1658246400001,0.0001
LINKUSDT,1658275200004,0.0001
LINKUSDT,1658304000000,0.0001
LINKUSDT,1658332800003,0.0001
LINKUSDT,1658361600000,0.0001
LINKUSDT,1658390400018,0.0001
LINKUSDT,1658419200011,0.0001
LINKUSDT,1658448000014,0.0001
LINKUSDT,1658476800000,0.0001
LINKUSDT,1658505600000,0.0001
LINKUSDT,1658534400004,0.0001
LINKUSDT,1658563200002,-2.097e-05
LINKUSDT,1658592000001,0.0001
LINKUSDT,1658620800000,6.631e-05
LINKUSDT,1658649600011,0.0001
LINKUSDT,1658678400000,0.0001
LINKUSDT,1658707200000,0.0001
LINKUSDT,1658736000014,6.888e-05
LINKUSDT,1658764800006,0.0001
LINKUSDT,1658793600010,8.151e-05
LINKUSDT,1658822400000,0.0001
LINKUSDT,1658851200000,6.356e-05
LINKUSDT,1658880000008,9.183e-05
LINKUSDT,1658908800000,3.92e-05
LINKUSDT,1658937600003,-2.502e-05
LINKUSDT,1658966400009,0.0001
LINKUSDT,1658995200008,0.0001
LINKUSDT,1659024000013,0.0001
LINKUSDT,1659052800000,0.0001
LINKUSDT,1659081600000,0.0001
LINKUSDT,1659110400000,0.0001
LINKUSDT,1659139200005,0.0001
LINKUSDT,1659168000009,0.0001
LINKUSDT,1659196800000,0.0001
LINKUSDT,1659225600022,0.0001
LINKUSDT,1659254400011,0.0001
LINKUSDT,1659283200019,0.0001
LINKUSDT,1659312000010,0.0001
LINKUSDT,1659340800019,0.0001
LINKUSDT,1659369600017,0.0001
LINKUSDT,1659398400000,0.0001
LINKUSDT,1659427200007,0.0001
LINKUSDT,1659456000014,0.0001
LINKUSDT,1659484800001,0.0001
LINKUSDT,1659513600020,0.0001
LINKUSDT,1659542400008,9.891e-05
LINKUSDT,1659571200001,0.0001
LINKUSDT,1659600000009,6.667e-05
LINKUSDT,1659628800015,0.0001
LINKUSDT,1659657600005,0.0001
LINKUSDT,1659686400000,0.0001
LINKUSDT,1659715200000,0.0001
LINKUSDT,1659744000021,0.0001
LINKUSDT,1659772800000,0.0001
LINKUSDT,1659801600015,0.0001
LINKUSDT,1659830400013,0.0001
LINKUSDT,1659859200000,0.0001
LINKUSDT,1659888000014,0.0001
LINKUSDT,1659916800009,0.0001
LINKUSDT,1659945600006,0.0001
LINKUSDT,1659974400000,0.0001
LINKUSDT,1660003200020,0.0001
LINKUSDT,1660032000000,0.0001
LINKUSDT,1660060800000,0.0001
LINKUSDT,1660089600000,0.0001
LINKUSDT,1660118400016,0.0001
LINKUSDT,1660147200018,0.0001
LINKUSDT,1660176000012,0.0001
LINKUSDT,1660204800000,4.787e-05
LINKUSDT,1660233600000,0.0001
LINKUSDT,1660262400006,0.0001
LINKUSDT,1660291200000,0.0001
LINKUSDT,1660320000005,0.0001
LINKUSDT,1660348800012,0.0001
LINKUSDT,1660377600006,5.58e-05
LINKUSDT,1660406400018,4.16e-05
LINKUSDT,1660435200000,0.0001
LINKUSDT,1660464000000,0.0001
LINKUSDT,1660492800000,-5.44e-05
LINKUSDT,1660521600010,-7.54e-06
LINKUSDT,1660550400002,-7.82e-06
LINKUSDT,1660579200010,7.074e-05
LINKUSDT,1660608000010,0.0001
LINKUSDT,1660636800002,0.0001
LINKUSDT,1660665600000,8.012e-05
LINKUSDT,1660694400020,0.0001
LINKUSDT,1660723200016,-0.00011202
LINKUSDT,1660752000001,0.0001
LINKUSDT,1660780800005,0.0001
LINKUSDT,1660809600012,0.0001
LINKUSDT,1660838400013,0.0001
LINKUSDT,1660867200000,0.0001
LINKUSDT,1660896000000,8.5e-06
LINKUSDT,1660924800009,-0.00011715
LINKUSDT,1660953600000,-0.00010419
LINKUSDT,1660982400005,-5.73e-05
LINKUSDT,1661011200000,-1.3e-06
LINKUSDT,1661040000010,-0.00016005
LINKUSDT,1661068800013,-0.00021975
LINKUSDT,1661097600000,-0.00011022
LINKUSDT,1661126400011,-0.00013084
LINKUSDT,1661155200005,-0.00012716
LINKUSDT,1661184000005,0.0001
LINKUSDT,1661212800000,2.493e-05
LINKUSDT,1661241600021,4.78e-06
LINKUSDT,1661270400005,4.542e-05
LINKUSDT,1661299200017,-9.4e-05
LINKUSDT,1661328000021,2.672e-05
LINKUSDT,1661356800000,0.0001
LINKUSDT,1661385600003,-9.9e-07
LINKUSDT,1661414400000,5.934e-05
LINKUSDT,1661443200004,6.283e-05
LINKUSDT,1661472000001,3.361e-05
LINKUSDT,1661500800004,0.0001
LINKUSDT,1661529600000,-3.84e-06
LINKUSDT,1661558400010,-0.00015941
LINKUSDT,1661587200007,-0.00019575
LINKUSDT,1661616000008,-6.02e-05
LINKUSDT,1661644800019,-6.267e-05
LINKUSDT,1661673600000,-6.226e-05
LINKUSDT,1661702400000,-7.852e-05
LINKUSDT,1661731200000,-0.00028254
LINKUSDT,1661760000000,-8.006e-05
LINKUSDT,1661788800001,-2.173e-05
LINKUSDT,1661817600001,-0.00021008
LINKUSDT,1661846400005,-6.628e-05
LINKUSDT,1661875200010,3.498e-05
LINKUSDT,1661904000000,-1.934e-05
LINKUSDT,1661932800005,-1.065e-05
LINKUSDT,1661961600013,3.725e-05
LINKUSDT,1661990400012,-5.019e-05
LINKUSDT,1662019200000,-2.154e-05
LINKUSDT,1662048000013,-2.178e-05
LINKUSDT,1662076800002,4.318e-05
LINKUSDT,1662105600013,5.9e-06
LINKUSDT,1662134400000,6.68e-05
LINKUSDT,1662163200000,8.441e-05
LINKUSDT,1662192000002,7.914e-05
LINKUSDT,1662220800007,9.533e-05
LINKUSDT,1662249600008,7.86e-06
LINKUSDT,1662278400009,0.0001
LINKUSDT,1662307200000,0.0001
LINKUSDT,1662336000015,0.0001
LINKUSDT,1662364800013,4.57e-05
LINKUSDT,1662393600007,8.545e-05
LINKUSDT,1662422400018,9.592e-05
LINKUSDT,1662451200020,0.0001
LINKUSDT,1662480000028,4.408e-05
LINKUSDT,1662508800013,-5.213e-05
LINKUSDT,1662537600022,-5.86e-06
LINKUSDT,1662566400021,-0.00011823
LINKUSDT,1662595200010,-3.139e-05
LINKUSDT,1662624000000,4.293e-05
LINKUSDT,1662652800003,0.0001
LINKUSDT,1662681600011,0.0001
LINKUSDT,1662710400000,0.0001
LINKUSDT,1662739200000,0.0001
LINKUSDT,1662768000003,0.0001
LINKUSDT,1662796800000,4.949e-05
LINKUSDT,1662825600012,7.475e-05
LINKUSDT,1662854400009,2.901e-05
LINKUSDT,1662883200012,3.11e-05
LINKUSDT,1662912000005,0.0001
LINKUSDT,1662940800007,2.11e-05
LINKUSDT,1662969600013,3.235e-05
LINKUSDT,1662998400000,9.577e-05
LINKUSDT,1663027200004,1.396e-05
LINKUSDT,1663056000000,-2.087e-05
LINKUSDT,1663084800000,6.085e-05
LINKUSDT,1663113600000,-0.00016282
LINKUSDT,1663142400000,-0.00011634
LINKUSDT,1663171200000,3.265e-05
LINKUSDT,1663200000019,8.44e-06
LINKUSDT,1663228800012,-3.501e-05
LINKUSDT,1663257600007,-4.271e-05
LINKUSDT,1663286400000,5.4e-05
LINKUSDT,1663315200000,0.0001
LINKUSDT,1663344000000,0.0001
LINKUSDT,1663372800000,0.0001
LINKUSDT,1663401600012,0.0001
LINKUSDT,1663430400017,0.0001
LINKUSDT,1663459200000,5.658e-05
LINKUSDT,1663488000004,0.0001
LINKUSDT,1663516800000,0.0001
LINKUSDT,1663545600018,0.0001
LINKUSDT,1663574400006,0.0001
LINKUSDT,1663603200010,3.294e-05
LINKUSDT,1663632000007,-7.301e-05
LINKUSDT,1663660800001,1.32e-05
LINKUSDT,1663689600000,9.479e-05
LINKUSDT,1663718400001,2.48e-05
LINKUSDT,1663747200005,5.924e-05
LINKUSDT,1663776000000,-2.328e-05
LINKUSDT,1663804800000,-5.033e-05
LINKUSDT,1663833600000,-6.46e-05
LINKUSDT,1663862400011,-5.25e-06
LINKUSDT,1663891200023,6.87e-05
LINKUSDT,1663920000004,6.628e-05
LINKUSDT,1663948800005,9.546e-05
LINKUSDT,1663977600000,0.0001
LINKUSDT,1664006400005,0.0001
LINKUSDT,1664035200000,0.0001
LINKUSDT,1664064000010,0.0001
LINKUSDT,1664092800000,0.0001
LINKUSDT,1664121600003,0.0001
LINKUSDT,1664150400001,0.0001
LINKUSDT,1664179200006,0.0001
LINKUSDT,1664208000000,0.0001
LINKUSDT,1664236800026,6.75e-05
LINKUSDT,1664265600004,0.0001
LINKUSDT,1664294400006,0.0001
LINKUSDT,1664323200011,3.636e-05
LINKUSDT,1664352000000,8.115e-05
LINKUSDT,1664380800000,6.849e-05
LINKUSDT,1664409600010,3.004e-05
LINKUSDT,1664438400000,9.49e-06
LINKUSDT,1664467200000,8.64e-06
LINKUSDT,1664496000006,5.997e-05
LINKUSDT,1664524800002,0.0001
LINKUSDT,1664553600007,6.621e-05
LINKUSDT,1664582400008,0.0001
LINKUSDT,1664611200011,0.0001
LINKUSDT,1664640000000,0.0001
LINKUSDT,1664668800000,0.0001
LINKUSDT,1664697600000,0.0001
LINKUSDT,1664726400006,8.432e-05
LINKUSDT,1664755200000,8.784e-05
LINKUSDT,1664784000014,1.692e-05
LINKUSDT,1664812800010,-0.00010317
LINKUSDT,1664841600006,2.11e-06
LINKUSDT,1664870400004,-7.338e-05
LINKUSDT,1664899200013,7.98e-06
LINKUSDT,1664928000000,0.0001
LINKUSDT,1664956800000,-3.245e-05
LINKUSDT,1664985600012,9.18e-05
LINKUSDT,1665014400008,-3.976e-05
LINKUSDT,1665043200002,5.395e-05
LINKUSDT,1665072000006,3.094e-05
LINKUSDT,1665100800000,3.409e-05
LINKUSDT,1665129600000,6.034e-05
LINKUSDT,1665158400007,3.67e-05
LINKUSDT,1665187200010,0.0001
LINKUSDT,1665216000004,0.0001
LINKUSDT,1665244800018,0.0001
LINKUSDT,1665273600000,5.649e-05
LINKUSDT,1665302400007,5.077e-05
LINKUSDT,1665331200011,-4.391e-05
LINKUSDT,1665360000018,0.0001
LINKUSDT,1665388800000,0.0001
LINKUSDT,1665417600026,9.036e-05
LINKUSDT,1665446400020,0.0001
LINKUSDT,1665475200027,0.0001
LINKUSDT,1665504000000,-2.813e-05
LINKUSDT,1665532800014,-3.48e-06
LINKUSDT,1665561600000,6.307e-05
LINKUSDT,1665590400000,0.0001
LINKUSDT,1665619200013,8.345e-05
LINKUSDT,1665648000016,-4.702e-05
LINKUSDT,1665676800009,-0.00010558
LINKUSDT,1665705600020,-7.495e-05
LINKUSDT,1665734400000,3.24e-05
LINKUSDT,1665763200009,2.847e-05
LINKUSDT,1665792000001,9.364e-05
LINKUSDT,1665820800005,2.513e-05
LINKUSDT,1665849600004,-3.992e-05
LINKUSDT,1665878400012,1.509e-05
LINKUSDT,1665907200000,1.255e-05
LINKUSDT,1665936000010,9.607e-05
LINKUSDT,1665964800012,8.33e-06
LINKUSDT,1665993600010,4.031e-05
LINKUSDT,1666022400017,2.183e-05
LINKUSDT,1666051200010,5.924e-05
LINKUSDT,1666080000008,5.71e-05
LINKUSDT,1666108800000,0.0001
LINKUSDT,1666137600007,7.528e-05
LINKUSDT,1666166400022,9.893e-05
LINKUSDT,1666195200016,0.0001
LINKUSDT,1666224000000,9.355e-05
LINKUSDT,1666252800013,2.673e-05
LINKUSDT,1666281600000,-8.72e-06
LINKUSDT,1666310400005,0.0001
LINKUSDT,1666339200018,5.578e-05
LINKUSDT,1666368000000,2.08e-05
LINKUSDT,1666396800000,-4.484e-05
LINKUSDT,1666425600015,-2.02e-06
LINKUSDT,1666454400000,-8.015e-05
LINKUSDT,1666483200025,-2.31e-06
LINKUSDT,1666512000000,-8.1e-06
LINKUSDT,1666540800004,0.0001
LINKUSDT,1666569600009,2.013e-05
LINKUSDT,1666598400012,0.0001
LINKUSDT,1666627200002,0.0001
LINKUSDT,1666656000013,8.889e-05
LINKUSDT,1666684800013,8.346e-05
LINKUSDT,1666713600000,3.758e-05
LINKUSDT,1666742400006,0.0001
LINKUSDT,1666771200013,8.594e-05
LINKUSDT,1666800000000,9.667e-05
LINKUSDT,1666828800009,8.353e-05
LINKUSDT,1666857600006,0.0001
LINKUSDT,1666886400009,0.0001
LINKUSDT,1666915200000,0.0001
LINKUSDT,1666944000000,-2.504e-05
LINKUSDT,1666972800007,-4.124e-05
LINKUSDT,1667001600000,0.0001
LINKUSDT,1667030400003,0.0001
LINKUSDT,1667059200010,0.0001
LINKUSDT,1667088000000,0.0001
LINKUSDT,1667116800013,0.0001
LINKUSDT,1667145600009,0.0001
LINKUSDT,1667174400012,0.0001
LINKUSDT,1667203200000,0.0001
LINKUSDT,1667232000010,0.0001
LINKUSDT,1667260800000,0.0001
LINKUSDT,1667289600000,0.0001
LINKUSDT,1667318400000,9.74e-05
LINKUSDT,1667347200000,0.0001
LINKUSDT,1667376000000,9.297e-05
LINKUSDT,1667404800019,0.0001
LINKUSDT,1667433600011,2.442e-05
LINKUSDT,1667462400016,0.0001
LINKUSDT,1667491200005,0.0001
LINKUSDT,1667520000000,0.0001
LINKUSDT,1667548800004,0.0001
LINKUSDT,1667577600020,4.821e-05
LINKUSDT,1667606400009,0.0001
LINKUSDT,1667635200007,0.0001
LINKUSDT,1667664000018,0.0001
LINKUSDT,1667692800009,0.0001
LINKUSDT,1667721600000,0.0001
LINKUSDT,1667750400010,0.0001
LINKUSDT,1667779200012,0.0001
LINKUSDT,1667808000014,0.0001
LINKUSDT,1667836800006,5.167e-05
LINKUSDT,1667865600000,0.0001
LINKUSDT,1667894400001,3.46e-05
LINKUSDT,1667923200005,0.0001
LINKUSDT,1667952000000,-0.00019809
LINKUSDT,1667980800013,6.955e-05
LINKUSDT,1668009600004,-0.00035979
LINKUSDT,1668038400006,-0.00023755
LINKUSDT,1668067200000,1.44e-05
LINKUSDT,1668096000015,3.316e-05
LINKUSDT,1668124800000,0.0001
LINKUSDT,1668153600015,0.0001
LINKUSDT,1668182400027,0.0001
LINKUSDT,1668211200007,0.0001
LINKUSDT,1668240000016,0.0001
LINKUSDT,1668268800000,0.0001
LINKUSDT,1668297600004,2.799e-05
LINKUSDT,1668326400000,0.0001
LINKUSDT,1668355200017,0.0001
LINKUSDT,1668384000000,0.0001
LINKUSDT,1668412800000,-3.77e-06
LINKUSDT,1668441600000,0.0001
LINKUSDT,1668470400014,0.0001
LINKUSDT,1668499200009,0.0001
LINKUSDT,1668528000010,8.633e-05
LINKUSDT,1668556800011,0.0001
LINKUSDT,1668585600004,7.46e-05
LINKUSDT,1668614400008,4.846e-05
LINKUSDT,1668643200000,6.266e-05
LINKUSDT,1668672000000,4.869e-05
LINKUSDT,1668700800006,7.459e-05
LINKUSDT,1668729600004,9.308e-05
LINKUSDT,1668758400016,0.0001
LINKUSDT,1668787200000,4.193e-05
LINKUSDT,1668816000000,1.905e-05
LINKUSDT,1668844800004,4.269e-05
LINKUSDT,1668873600024,7.73e-06
LINKUSDT,1668902400015,0.0001
LINKUSDT,1668931200004,3.618e-05
LINKUSDT,1668960000000,-6.96e-06
LINKUSDT,1668988800006,-0.00012073
LINKUSDT,1669017600015,4.864e-05
LINKUSDT,1669046400000,0.0001
LINKUSDT,1669075200000,0.0001
LINKUSDT,1669104000000,0.0001
LINKUSDT,1669132800000,0.0001
LINKUSDT,1669161600000,0.0001
LINKUSDT,1669190400011,6.985e-05
LINKUSDT,1669219200014,0.0001
LINKUSDT,1669248000007,0.0001
LINKUSDT,1669276800014,2.561e-05
LINKUSDT,1669305600013,0.0001
LINKUSDT,1669334400004,0.0001
LINKUSDT,1669363200015,0.0001
LINKUSDT,1669392000000,7.077e-05
LINKUSDT,1669420800011,0.0001
LINKUSDT,1669449600000,4.74e-06
LINKUSDT,1669478400000,8.937e-05
LINKUSDT,1669507200012,7.993e-05
LINKUSDT,1669536000000,0.0001
LINKUSDT,1669564800003,5.567e-05
LINKUSDT,1669593600015,1.782e-05
LINKUSDT,1669622400004,-1.241e-05
LINKUSDT,1669651200011,8.373e-05
LINKUSDT,1669680000000,0.0001
LINKUSDT,1669708800015,8.191e-05
LINKUSDT,1669737600000,0.0001
LINKUSDT,1669766400007,5.71e-06
LINKUSDT,1669795200000,1.64e-06
LINKUSDT,1669824000015,7.388e-05
LINKUSDT,1669852800001,-1.216e-05
LINKUSDT,1669881600006,2.477e-05
LINKUSDT,1669910400000,9.597e-05
LINKUSDT,1669939200001,0.0001
LINKUSDT,1669968000016,4.986e-05
LINKUSDT,1669996800017,5.004e-05
LINKUSDT,1670025600006,3.454e-05
LINKUSDT,1670054400000,4.937e-05
LINKUSDT,1670083200011,0.0001
LINKUSDT,1670112000006,8.324e-05
LINKUSDT,1670140800000,-5.624e-05
LINKUSDT,1670169600006,6.551e-05
LINKUSDT,1670198400002,-7.886e-05
LINKUSDT,1670227200011,-7.9e-06
LINKUSDT,1670256000008,0.0001
LINKUSDT,1670284800014,8.491e-05
LINKUSDT,1670313600027,0.0001
LINKUSDT,1670342400009,4.139e-05
LINKUSDT,1670371200000,-7.182e-05
LINKUSDT,1670400000000,-5.502e-05
LINKUSDT,1670428800000,-8.627e-05
LINKUSDT,1670457600006,-0.00010789
LINKUSDT,1670486400000,2.97e-05
LINKUSDT,1670515200014,7.424e-05
LINKUSDT,1670544000017,-8.7e-06
LINKUSDT,1670572800005,-0.00014823
LINKUSDT,1670601600000,2.289e-05
LINKUSDT,1670630400009,2.154e-05
LINKUSDT,1670659200010,0.0001
LINKUSDT,1670688000001,2.179e-05
LINKUSDT,1670716800011,9.457e-05
LINKUSDT,1670745600007,3.653e-05
LINKUSDT,1670774400011,8.065e-05
LINKUSDT,1670803200000,-4.574e-05
LINKUSDT,1670832000004,-4.722e-05
LINKUSDT,1670860800000,-9.02e-06
LINKUSDT,1670889600000,-1.961e-05
LINKUSDT,1670918400018,9.369e-05
LINKUSDT,1670947200011,0.0001
LINKUSDT,1670976000010,0.0001
LINKUSDT,1671004800015,0.0001
LINKUSDT,1671033600004,0.0001
LINKUSDT,1671062400000,0.0001
LINKUSDT,1671091200023,0.0001
LINKUSDT,1671120000010,0.0001
LINKUSDT,1671148800016,6.641e-05
LINKUSDT,1671177600011,0.0001
LINKUSDT,1671206400001,0.0001
LINKUSDT,1671235200001,8.516e-05
LINKUSDT,1671264000011,2.757e-05
LINKUSDT,1671292800011,0.0001
LINKUSDT,1671321600008,3.887e-05
LINKUSDT,1671350400001,1.612e-05
LINKUSDT,1671379200012,0.0001
LINKUSDT,1671408000000,0.0001
LINKUSDT,1671436800000,4.379e-05
LINKUSDT,1671465600000,0.0001
LINKUSDT,1671494400005,0.0001
LINKUSDT,1671523200016,5.357e-05
LINKUSDT,1671552000000,7.644e-05
LINKUSDT,1671580800007,0.0001
LINKUSDT,1671609600012,8.867e-05
LINKUSDT,1671638400017,7.54e-05
LINKUSDT,1671667200004,0.0001
LINKUSDT,1671696000000,0.0001
LINKUSDT,1671724800001,0.0001
LINKUSDT,1671753600018,0.0001
LINKUSDT,1671782400000,5.169e-05
LINKUSDT,1671811200000,0.0001
LINKUSDT,1671840000001,0.0001
LINKUSDT,1671868800007,3.678e-05
LINKUSDT,1671897600008,-5.112e-05
LINKUSDT,1671926400000,6.602e-05
LINKUSDT,1671955200013,-1.298e-05
LINKUSDT,1671984000000,9.801e-05
LINKUSDT,1672012800001,0.0001
LINKUSDT,1672041600000,8.489e-05
LINKUSDT,1672070400005,5.063e-05
LINKUSDT,1672099200005,-1.419e-05
LINKUSDT,1672128000010,0.0001
LINKUSDT,1672156800006,0.0001
LINKUSDT,1672185600010,6.809e-05
LINKUSDT,1672214400010,7.389e-05
LINKUSDT,1672243200010,3.348e-05
LINKUSDT,1672272000011,0.0001
LINKUSDT,1672300800000,0.0001
LINKUSDT,1672329600008,8.538e-05
LINKUSDT,1672358400000,-3.503e-05
LINKUSDT,1672387200000,-4.69e-06
LINKUSDT,1672416000000,0.0001
MATICUSDT,1651363200000,-0.00037555
MATICUSDT,1651392000000,-0.00080727
MATICUSDT,1651420800010,-0.00057091
MATICUSDT,1651449600018,-0.00032743
MATICUSDT,1651478400007,-0.00016931
MATICUSDT,1651507200000,-0.00013792
MATICUSDT,1651536000006,-0.00012041
MATICUSDT,1651564800000,-0.00013853
MATICUSDT,1651593600021,-0.00012103
MATICUSDT,1651622400007,-0.00014274
MATICUSDT,1651651200011,-0.00014983
MATICUSDT,1651680000000,-5.735e-05
MATICUSDT,1651708800005,-0.0001503
MATICUSDT,1651737600019,-3.23e-06
MATICUSDT,1651766400005,-0.00014873
MATICUSDT,1651795200005,-0.00030869
MATICUSDT,1651824000001,-0.00041652
MATICUSDT,1651852800010,-8.987e-05
MATICUSDT,1651881600004,-0.00016859
MATICUSDT,1651910400016,-0.00026428
MATICUSDT,1651939200011,-7.482e-05
MATICUSDT,1651968000000,-0.00014042
MATICUSDT,1651996800007,-7.59e-06
MATICUSDT,1652025600015,3.544e-05
MATICUSDT,1652054400000,-3.154e-05
MATICUSDT,1652083200001,0.0001
MATICUSDT,1652112000000,9.502e-05
MATICUSDT,1652140800000,-0.00040361
MATICUSDT,1652169600007,-0.00018974
MATICUSDT,1652198400008,-0.00043147
MATICUSDT,1652227200004,-0.00030674
MATICUSDT,1652256000007,-2.289e-05
MATICUSDT,1652284800008,-4.941e-05
MATICUSDT,1652313600014,-0.00068183
MATICUSDT,1652342400000,-0.00057389
MATICUSDT,1652371200007,-0.00026112
MATICUSDT,1652400000014,9.65e-06
MATICUSDT,1652428800001,-0.00029251
MATICUSDT,1652457600000,-0.00010693
MATICUSDT,1652486400000,-3.851e-05
MATICUSDT,1652515200000,-0.00014027
MATICUSDT,1652544000001,-1.637e-05
MATICUSDT,1652572800000,-0.00014318
MATICUSDT,1652601600000,-0.00010006
MATICUSDT,1652630400000,-2.526e-05
MATICUSDT,1652659200021,-1.196e-05
MATICUSDT,1652688000013,-0.00012033
MATICUSDT,1652716800006,-0.00010737
MATICUSDT,1652745600000,2.299e-05
MATICUSDT,1652774400010,-5.947e-05
MATICUSDT,1652803200023,-2.853e-05
MATICUSDT,1652832000003,1.471e-05
MATICUSDT,1652860800024,0.0001
MATICUSDT,1652889600014,1.379e-05
MATICUSDT,1652918400000,-0.00020464
MATICUSDT,1652947200008,-0.00018043
MATICUSDT,1652976000015,-5.75e-06
MATICUSDT,1653004800001,-0.00010444
MATICUSDT,1653033600003,2.023e-05
MATICUSDT,1653062400012,-7.189e-05
MATICUSDT,1653091200008,-0.00010559
MATICUSDT,1653120000001,-3.494e-05
MATICUSDT,1653148800007,5.762e-05
MATICUSDT,1653177600003,6.263e-05
MATICUSDT,1653206400016,0.0001
MATICUSDT,1653235200000,0.0001
MATICUSDT,1653264000011,4.599e-05
MATICUSDT,1653292800000,6.026e-05
MATICUSDT,1653321600023,4.323e-05
MATICUSDT,1653350400011,-0.00012619
MATICUSDT,1653379200000,-0.0001391
MATICUSDT,1653408000009,-0.00017146
MATICUSDT,1653436800001,-8.978e-05
MATICUSDT,1653465600000,2.985e-05
MATICUSDT,1653494400015,-9.487e-05
MATICUSDT,1653523200005,-0.00019248
MATICUSDT,1653552000001,-0.00024761
MATICUSDT,1653580800000,-0.00039398
MATICUSDT,1653609600007,-0.00015772
MATICUSDT,1653638400008,-0.00014968
MATICUSDT,1653667200000,-0.00013131
MATICUSDT,1653696000018,-8.026e-05
MATICUSDT,1653724800016,-0.00019106
MATICUSDT,1653753600013,-0.00011457
MATICUSDT,1653782400000,-7.908e-05
MATICUSDT,1653811200025,-0.00014063
MATICUSDT,1653840000002,-0.00013438
MATICUSDT,1653868800000,-8.35e-06
MATICUSDT,1653897600013,0.0001
MATICUSDT,1653926400005,0.0001
MATICUSDT,1653955200016,7.728e-05
MATICUSDT,1653984000000,0.0001
MATICUSDT,1654012800000,0.0001
MATICUSDT,1654041600000,0.0001
MATICUSDT,1654070400011,-2.222e-05
MATICUSDT,1654099200000,-3.966e-05
MATICUSDT,1654128000000,-0.0003187
MATICUSDT,1654156800006,-0.0001028
MATICUSDT,1654185600021,-0.00019094
MATICUSDT,1654214400016,-0.00017686
MATICUSDT,1654243200016,-0.00012485
MATICUSDT,1654272000012,-0.00010918
MATICUSDT,1654300800005,-0.00026062
MATICUSDT,1654329600000,-7.299e-05
MATICUSDT,1654358400007,-0.00021214
MATICUSDT,1654387200005,-3.124e-05
MATICUSDT,1654416000015,-0.00013955
MATICUSDT,1654444800000,-0.00021303
MATICUSDT,1654473600000,-0.00014351
MATICUSDT,1654502400017,6.799e-05
MATICUSDT,1654531200000,0.0001
MATICUSDT,1654560000000,5.704e-05
MATICUSDT,1654588800011,-0.00019313
MATICUSDT,1654617600000,-0.00024551
MATICUSDT,1654646400008,5.205e-05
MATICUSDT,1654675200020,-8.47e-06
MATICUSDT,1654704000012,2.002e-05
MATICUSDT,1654732800000,-7.052e-05
MATICUSDT,1654761600000,7.93e-06
MATICUSDT,1654790400000,1.185e-05
MATICUSDT,1654819200009,5.238e-05
MATICUSDT,1654848000000,-3.617e-05
MATICUSDT,1654876800006,-0.00013737
MATICUSDT,1654905600018,-0.00019417
MATICUSDT,1654934400014,-0.00014764
MATICUSDT,1654963200000,-0.00032322
MATICUSDT,1654992000015,-0.00056993
MATICUSDT,1655020800019,-0.00047799
MATICUSDT,1655049600010,-0.00034538
MATICUSDT,1655078400009,-0.00042276
MATICUSDT,1655107200000,-0.0002805
MATICUSDT,1655136000007,-0.00025363
MATICUSDT,1655164800013,-0.00024169
MATICUSDT,1655193600008,-2.603e-05
MATICUSDT,1655222400006,-7.813e-05
MATICUSDT,1655251200000,-0.00030361
MATICUSDT,1655280000016,-0.00040244
MATICUSDT,1655308800008,-0.00017034
MATICUSDT,1655337600009,4.03e-06
MATICUSDT,1655366400016,0.0001
MATICUSDT,1655395200000,-0.00023369
MATICUSDT,1655424000008,-0.00071826
MATICUSDT,1655452800003,-0.00022417
MATICUSDT,1655481600000,-0.00013866
MATICUSDT,1655510400020,-3.075e-05
MATICUSDT,1655539200025,-0.00039031
MATICUSDT,1655568000014,-0.00028089
MATICUSDT,1655596800012,-0.00034837
MATICUSDT,1655625600012,-0.00032669
MATICUSDT,1655654400008,-0.00027965
MATICUSDT,1655683200016,-8.82e-05
MATICUSDT,1655712000000,2.515e-05
MATICUSDT,1655740800013,-0.00011185
MATICUSDT,1655769600012,-5.08e-06
MATICUSDT,1655798400018,-0.00012538
MATICUSDT,1655827200010,0.0001
MATICUSDT,1655856000000,0.0001
MATICUSDT,1655884800001,0.0001
MATICUSDT,1655913600012,-1.863e-05
MATICUSDT,1655942400000,0.0001
MATICUSDT,1655971200000,-0.00032681
MATICUSDT,1656000000016,-0.00071592
MATICUSDT,1656028800005,-0.00098491
MATICUSDT,1656057600004,-0.00049759
MATICUSDT,1656086400018,-0.00031
MATICUSDT,1656115200001,-0.0004565
MATICUSDT,1656144000010,-0.00024079
MATICUSDT,1656172800000,-0.00042386
MATICUSDT,1656201600002,-0.00024748
MATICUSDT,1656230400016,-0.00029233
