token,timestamp,open,high,low,close,volume
SOLUSDT,1661472000000,35.23,35.77,31.31,31.68,32190703.0
SOLUSDT,1661558400000,31.68,32.22,30.82,31.5,18665019.0
SOLUSDT,1661644800000,31.49,32.18,30.14,30.38,15488187.0
SOLUSDT,1661731200000,30.38,32.62,29.9,32.39,23624146.0
SOLUSDT,1661817600000,32.4,33.17,30.61,31.47,24118771.0
SOLUSDT,1661904000000,31.46,32.95,31.16,31.46,22674978.0
SOLUSDT,1661990400000,31.47,31.78,30.37,31.59,18578932.0
SOLUSDT,1662076800000,31.59,32.37,30.72,31.21,18274973.0
SOLUSDT,1662163200000,31.2,31.26,30.77,31.1,8579138.0
SOLUSDT,1662249600000,31.1,32.22,31.0,32.15,11554165.0
SOLUSDT,1662336000000,32.14,32.5,31.12,32.15,14345553.0
SOLUSDT,1662422400000,32.15,33.88,30.39,30.87,32132354.0
SOLUSDT,1662508800000,30.87,32.95,30.27,32.68,20199001.0
SOLUSDT,1662595200000,32.69,33.98,31.99,33.6,22292605.0
SOLUSDT,1662681600000,33.59,35.96,33.57,34.66,24386705.0
SOLUSDT,1662768000000,34.66,35.4,34.24,35.03,13993028.0
SOLUSDT,1662854400000,35.02,36.02,34.02,34.97,14068818.0
SOLUSDT,1662940800000,34.97,38.44,34.37,37.43,35664193.0
SOLUSDT,1663027200000,37.42,38.93,32.9,32.96,40367039.0
SOLUSDT,1663113600000,32.96,34.33,32.63,34.09,20507377.0
SOLUSDT,1663200000000,34.09,34.83,32.36,33.05,25177753.0
SOLUSDT,1663286400000,33.06,33.24,31.48,32.24,17108873.0
SOLUSDT,1663372800000,32.24,33.88,32.21,33.66,10354775.0
SOLUSDT,1663459200000,33.67,33.98,30.78,31.07,16393651.0
SOLUSDT,1663545600000,31.07,33.08,30.44,32.62,20916872.0
SOLUSDT,1663632000000,32.62,32.87,31.26,31.4,18245776.0
SOLUSDT,1663718400000,31.41,33.48,29.98,30.63,28550681.0
SOLUSDT,1663804800000,30.62,32.86,30.56,32.41,19848606.0
SOLUSDT,1663891200000,32.41,33.95,31.17,33.66,24333195.0
SOLUSDT,1663977600000,33.66,34.78,33.11,33.36,22124642.0
